label_bullying,text_message
0,No no...not saying I like NY necessarily  just that I still hate FL
0,I used to hate it when I was a kid... but now I love having my name spelled just a little differently! Makes me feel spehshul!!
0,Dick is the defensive coordinator. he is who made their D so great  but even so tomlin is head coach  offense is included.
0,mhmm dick has been doin well  even so  the team overall makes a lot of little mistakes they need to fix. we'd be a whole new team
0,i almost changed the channel after petersen's damn horse collar!
0,I'm now following your twitter.  I agree  the winter sucks.
0,Damn!
0,that sucks. We need to save $$ for the flight to the inauguration so we're only doing wings tonight
0,Damn you should have accepted them and said your name was @stephbarnard
0,I hate that!  We are a family of taking on those no hope cases all the time.  Your heart goes out to them  Peta makes it bad
0,Clearly you hate me :)
0,http://twitpic.com/t7y5 - Umm  damn. I'm just sayin'.
0,omg me too. for reals  it's getting outta control.  I wanna get off the pill man  i'm hungry all the fucking time! Lame!
0,ohh damn I missed him!!
0,i have unknowlingly and unintentionally raised a science nerd.  shall i tell you what you're in for over the next 13 or so years?
0,i have a recipe for pepper cookies which is quite nice..but a royal pain in the ass to make. also  only makes about 10 cookies. wtf?
0,i agree.  i've spent more time in my car this week  than i did during all my summer road trips combined. i hate winter.
0,wht the fuck Ever go get a Life I'm DONE  w/ yr DRAMA  & yr FUCKED up life  & yes go ahead & RT if u rlly don't have a life
0,I've truly been happy with DirecTV for a LONG time. However  Verizon DSL sucks a duck. I'd love to have faster internet.
0,gawd  i hate it when it does that!
0,That sucks.  Once Dec. 31st comes it'll prob be more awkward huh?  Or maybe not since some people will be gone?
0,You ARE NOT! Who called you that?!? Me and @BethHarte have experience with tag-team whup-ass! C'mon Beth... let's roll. LOL
0,ever fooled w TwenMax? Saved our ass plenty times. http://blog.greensock.com/tweenmaxas3/
0,lmfao omg that whole podcast fucking rocks
0,The video is kinda gay.
0,Dude! Right?! I'm saying. What is UP with the mass illness this holiday weekend?! Totally sucks  that's what's up...
0,lol man damn!
0,OH. MY. GOD. So damn cute!
0,maybe later when they're all glistening in dairy fat.
0, That is bad ass  thanks. :)
0,Gay men love me. Wait till they all start Twittering each other. They will find the @cheeky_geeky.
0,Your MIL is a brave woman.  I hate that place. I'm glad my boys are getting too old for it now. *shudders*
0,ha ha  that sucks !
0,@iandrea is a GEEK  not a nerd!
0,muahahaha that super sucks. i just shot ppl to death. eff the time trials takes too much time. only had the game for a day.
0,oh well guess i'll rent oit for like 8 dollars...i hate blockbuster. can't wait for prince of persia when i get paid
0,i told him it was urs but he dint seem to care besides it dosent work its broke...FUCK IM BORED!
0,damn that took a while what a work out lol
0,i love zombie flicks too! i hate horror movies  but bring on the zombies ;)
0,damn straight
0,YOUR vote isn't worth a damn cent ;-) LOL
0,Im a retard and I know it XD you luvvers me lots tho!
0,I AM NOT!! I cant believe you said that &gt;.&gt; Hate you so much right now
0,totally :D i'm such a nerd :)
0,I realized I typed Laughing Ass My Off instead of LMAO XD huahahaha... keyboard-brain-error :P
0,*gasp* I may have to terminate our intarwebz friendship because you hate Anne. *cries* ;)
0,Heh  some smart ass recently posted that on the forum I frequent. There were gags aplenty. #thatswhatshesaid
0,Ugh  I've done that more times than I care to admit. SUCH a piss off.
0,When you mentioned bacon candle I assumed it was made from the bacon fat -did you really mean bacon flavoured candle?
0,Damn iPhone  I meant wine and cheese
0,Really? That's your take away from that crazy ass quote? Really?
0,kick ass!
0,"Perhaps I will send you a link to one of my ""fat"" pictures so you can see what I used to look like. HORROR"
0,You? Fat? Never! And you might not be my fangirl anymore after you see mine. Kirstie Alley = Me
0,Awww  thanks. &lt;3 You're pretty damn cute yourself!
0,I'm gonna kill it. I hate how it looks like its going through but actually doesnt
0,Yeah I was following that. That sucks :( Any night with a Dane Cook movie sucks either way though.
0,sigh i just got done yappin to calvin and looking at baby pictures. he's still sexy as FUCK!
0,me too lets start with our favorites... FUCK!
0,: I totally relate; Love the stuff- hate the process- Personal shoppers or online stores...way to go
0,- damn! I almost bought those!
0,Yep the syncing is my biggest worry. And no control over the markup sucks. And not good for code snippets. Much to like though.
0,Hang around Carlos Whittaker some...he'll help you with the hate.  :-)
0,You are a marketing freak...I need to hire you as a consultant.  :-)
0,506 was damn funny. Although if it's a redirection it should be in the 300s.  :P
0,Hope you feel better  back pain sucks. Get one of those heated massage cushions for temp relief.
0,BTW  that sucks.
0,Great photos of the reception! Looked like fun  sorry we missed it. Damn Snowmageddon. :(
0,T'was totally worth missing #hohoto to nerd up the holidays with you. :)
0,Damn. How much damage to new truck? Luckily I've only hit one  and that was 12 years ago. I grew up in state with 3 deer per person.
0,Wow! That sucks. I wonder why?
0,Initial rkn was there's also fat and maybe a smidge of protein  but then I realized you were talking about _that_ Milky Way.
0,Just spent the day doing the same. Feels good and I am ready to kick some ass this year.
0,"Probably...but where I was today ran *both* a paper and online system - ""online system sucks"" was the comment"
0,I  hate mad friday. Oncers getting their single night out a year  not knowing how to behave.
0,lol. understandable. it is a refined taste  and I'd hate to get you accustomed to that lifestyle. :) To each his own.
0,If only I were a #Jews then you would have cause to hate me even more. This is a war against barbarians in #gaza Typical response.
0,Damn you  for making me watch Brian Regan clips for my entire lunch break
0,that sucks that the tweetup is at 3 and only for Jews - we were gonna see it early tomorrow :)
0,the 8-core whore? How does that work? I mean  if there are 8 cores  do you need 8 sticks of ram  or what do you need?
0,It makes me itchy sometimes. I have a love-hate with the website.
0,oh well yeah I knew that..that sucks though
0, yeah.. that sucks though. How about donna? she have salad dressing at her house?
0,im not saying that i hate you or anything  i'm maybe just a tad... whats the word im looking for... hmm  jealous? Congrats! :)
0,Just you wait  bitch!  You'll see.  There will be DOZENS and put together they'll ALMOST match ONE of yours time-wise!
0,I don't hate DMing  although the DM's could perhaps have a longer character limit.
0,or better yet  when you wake up early the next day phone them back and wake em up. Payback is a bitch ;)
0,Damn you!
0,Twitter whore sweet! We could always talk on IRC but ummm this seems to be the hip happening thing these days!
0,Damn  why don't these people tell me what is going on?!?!?!?!? :P
0,HAPPY FUCKING BIRTHDAY YA PONGO! :)
0,so mya's CD sucks? that's too bad. maybe the japanese will be more forgiving?
0,yes sir. no hate to anybody but the cowboys...lol @djbigdaddy  you cool regardless of your team
0,hahaha thats my nickname when i piss people off and boyyyyyyy do i piss people off! haha
0,yeah dude the default theme for WP sucks to decode and use for anything.. hence my never ending search for a plain GOOD coded theme
0, that would totally get me all the fat chicks I could handle! Rock that at a Weight Watchers meeting!?!?!  Good times to ensue!
0,"for one  they aren't a ""mac"" company any more  by any means. And for another  January sucks for major"
0,ohhh duh! i think i knew that. think you've mentioned it before. my memory sucks. lol
0,"cos starlets are about 5'0""? damn character count lol"
0,Great post  London totally kicks ass for start-ups. Loving all the UK twiterers defending @paulcarr's great post!
0,thats so gay :-P
0,Don't be teased.. Just get your ass over here and it'll solve the problem!
0,Im in the same boat....I need to get my legs into shape.  I hate squeezing into my jeans
0,1) Find a way to shrink my big ass 2) Do something really great next year? Write a book or ?? 3) Spend more time with family..
0,I can never get the balance right.  Cheyenne  Frank's and butter.  It's either too weak or too god damn spicy and bitter
0,Fucking awesome!
0,Let me know if you get any takers. Mine is nasty  too. We're talking three years of pop tarts up in this bitch.
0,I still haven't caught up with Freak Angels
0,*Chrysler closed for a month* Yes I know  that means hubby will be home all day. Every day. Damn this recession! ;-)
0,"I had ONE ""tropical mai tai"" yesterday. If I hadn't have already been sitting  it would have knocked me on my ass."
0,"I hate to strike the ""print is dead"" gong but it seems like more than an attitude adjustment may be required."
0,I think loving the Sound of Music makes you a nerd  not a geek. It's a big club. I heart that movie.
0,I want to say Duh (in an I vehemently AGREE way; I hate that blatant noise/disrespect). So  Duh ;-)
0,delish! making homemade spinach ravioli if I ever get my ass out of bed.
0,I hate you for not being at work today.  Can't we play electronic catchphrase on FB or something?
0,That sucks. Haha. :D
0,Work sucks  but christmas can be fun. -holiday hugs-
0,LOL...Well if they don't deliver to me I'll send you a message to tell them to send my damn pizza..lol
0,Goodness I hate talkin to those that act stupid especially when u no they're not. What we do to ''make a dunut'' huh?
0,God I hate that movie.
0,nooooooooooooooo! sucks! is it cold where you are?
0,I meant one particular gift. Damn 140. I got deluged with stuff this year.
0,The acoustic is a $100 Yamaha; I also have a Squier Fat Telecaster getting dusty in my basement. I'm not hardcore at all.
0,Tony Romo sucks  that's what. So disappointed in that guy lately. Just horrible... the only offense they have is Choice! (ex-OU)
0,early aftenoon- 2 pm - off to the market for fresh fruit then stops along the shore for whale watching and caching on way back
0,I don't really like either version  but my iTunes is trying to whore it out. What a pimp.
0,Way cool! Thanks for posting this. I'm a super Christmas light freak. Neighbors are lucky I can't afford to go nuts...
